idVenta,fecha,idCliente,nombreCliente,cantidadProductos,totalVentas
3017,2024-02-06,C047,Paula Vivas,9,7191.0
3018,2024-02-14,C042,Ethan Perry,5,99.94999999999999
3019,2024-02-09,C033,Melissa Woods,2,25.0
3020,2024-01-21,C042,Ethan Perry,5,599.9499999999999
3021,2024-03-31,C039,Valeria Vidal,7,839.93
3022,2024-01-06,C001,Ana Martínez,2,359.98
3023,2024-02-02,C041,Elisa Méndez,5,1499.95
3024,2024-02-04,C011,Nicole Díaz,5,299.95
3025,2024-02-16,C036,Ryan Hughes,1,169.99
3026,2024-02-05,C048,Steven Howard,6,359.94
3027,2024-02-05,C032,Jorge Collins,10,1699.9
3028,2024-02-13,C005,Diana Palacios,10,1199.8999999999999
3029,2024-02-28,C033,Melissa Woods,10,3999.9
3030,2024-01-09,C001,Ana Martínez,1,799.0
3031,2024-01-12,C042,Ethan Perry,3,76.5
3032,2024-01-14,C017,Lucía Ortiz,3,59.97
3033,2024-03-21,C023,Sofía Aguilar,3,749.97
3034,2024-03-22,C008,Robert Brown,10,1499.9
3035,2024-03-12,C020,Henry Phillips,3,449.97
3036,2024-01-18,C041,Elisa Méndez,5,3995.0
3037,2024-01-10,C020,Henry Phillips,6,719.9399999999999
3038,2024-01-06,C017,Lucía Ortiz,7,87.5
3039,2024-02-29,C007,Karen Soto,2,39.98
3040,2024-01-15,C035,Luciana Ramos,4,679.96
3041,2024-01-18,C036,Ryan Hughes,10,2499.9
3042,2024-03-27,C050,Miguel Cook,3,107.97
3043,2024-02-06,C016,George Hill,10,359.90000000000003
3044,2024-02-01,C007,Karen Soto,2,299.98
3045,2024-01-23,C015,Sonia Reyes,10,159.9
3046,2024-03-23,C037,Cecilia Díaz,8,2399.92
3047,2024-02-02,C004,James Johnson,8,2399.92
3048,2024-03-26,C002,John Smith,10,399.90000000000003
3049,2024-03-02,C020,Henry Phillips,9,143.91
3050,2024-02-04,C006,Juan López,5,1495.0
3051,2024-03-28,C023,Sofía Aguilar,9,1349.91
3052,2024-01-21,C037,Cecilia Díaz,10,1199.8999999999999
3053,2024-03-12,C048,Steven Howard,7,419.93
3054,2024-03-31,C010,Carlos Montes,3,897.0
3055,2024-01-26,C025,Elena Torres,10,399.90000000000003
3056,2024-03-30,C016,George Hill,3,2397.0
3057,2024-01-17,C016,George Hill,5,127.5
3058,2024-03-31,C025,Elena Torres,6,719.9399999999999
3059,2024-02-04,C048,Steven Howard,10,990.0
3060,2024-03-07,C032,Jorge Collins,8,479.92
3061,2024-01-20,C029,Beatriz Delgado,10,1199.8999999999999
3062,2024-03-19,C031,Nuria Sandoval,9,539.91
3063,2024-02-09,C035,Luciana Ramos,6,719.9399999999999
3064,2024-02-18,C038,Tom Sanders,6,119.94
3065,2024-03-27,C016,George Hill,7,104.93
3066,2024-03-04,C028,Arthur Wright,4,3196.0
3067,2024-02-11,C009,Isabel Ruiz,2,31.98
3068,2024-01-19,C035,Luciana Ramos,10,599.9
3069,2024-02-04,C021,Adriana Román,4,3196.0
3070,2024-01-13,C001,Ana Martínez,4,102.0
3071,2024-01-01,C008,Robert Brown,8,100.0
3072,2024-02-26,C002,John Smith,10,199.89999999999998
3073,2024-01-09,C026,Aaron Stewart,10,2499.9
3074,2024-03-09,C036,Ryan Hughes,8,127.92
3075,2024-01-25,C018,Raymond Green,4,59.96
3076,2024-02-12,C013,Patricia Sánchez,2,599.98
3077,2024-02-17,C041,Elisa Méndez,6,1794.0
3078,2024-03-26,C030,Eduardo Freeman,10,99.9
3079,2024-03-20,C040,Joseph Edwards,9,2249.91
3080,2024-01-12,C003,María Gutiérrez,1,9.99
3081,2024-02-19,C027,Lorena Ramos,4,143.96
3082,2024-01-12,C031,Nuria Sandoval,10,2999.9
3083,2024-01-09,C003,María Gutiérrez,9,89.91
3084,2024-03-13,C038,Tom Sanders,8,287.92
3085,2024-03-10,C020,Henry Phillips,6,1794.0
3086,2024-01-27,C030,Eduardo Freeman,2,51.0
3087,2024-02-24,C009,Isabel Ruiz,8,100.0
3088,2024-03-24,C005,Diana Palacios,9,179.91
3089,2024-02-25,C035,Luciana Ramos,1,12.5
3090,2024-01-29,C028,Arthur Wright,8,159.92
3091,2024-03-25,C040,Joseph Edwards,4,1599.96
3092,2024-02-29,C049,Rebeca Ponce,2,39.98
3093,2024-02-06,C001,Ana Martínez,6,899.94
3094,2024-01-18,C012,Michael Davis,2,359.98
3095,2024-02-22,C007,Karen Soto,5,849.95
3096,2024-03-28,C036,Ryan Hughes,9,179.91
3097,2024-01-03,C001,Ana Martínez,9,359.91
3098,2024-03-08,C017,Lucía Ortiz,5,49.95
3099,2024-03-27,C038,Tom Sanders,7,251.93
3100,2024-03-12,C045,Carmen Reyes,5,62.5
3101,2024-03-04,C047,Paula Vivas,9,539.91
3102,2024-03-04,C050,Miguel Cook,9,179.91
3103,2024-03-23,C037,Cecilia Díaz,2,499.98
3104,2024-01-23,C014,Daniel Walker,2,339.98
3105,2024-01-12,C039,Valeria Vidal,1,35.99
3106,2024-03-28,C044,Chris Butler,9,143.91
3107,2024-01-21,C035,Luciana Ramos,1,59.99
3108,2024-03-31,C015,Sonia Reyes,1,799.0
3109,2024-01-01,C010,Carlos Montes,4,599.96
3110,2024-02-05,C047,Paula Vivas,1,299.99
3111,2024-02-04,C007,Karen Soto,8,959.92
3112,2024-01-22,C044,Chris Butler,2,299.98
3113,2024-03-17,C036,Ryan Hughes,4,79.96
3114,2024-02-01,C029,Beatriz Delgado,4,1196.0
3115,2024-02-11,C033,Melissa Woods,8,119.92
3116,2024-02-22,C002,John Smith,8,6392.0
3117,2024-03-04,C002,John Smith,6,719.9399999999999
3118,2024-02-27,C032,Jorge Collins,2,339.98
3119,2024-03-24,C004,James Johnson,3,47.97
3120,2024-01-01,C026,Aaron Stewart,6,1019.94
3121,2024-01-08,C006,Juan López,7,5593.0
3122,2024-03-08,C034,Andrés Flores,3,1199.97
3123,2024-02-21,C044,Chris Butler,5,179.95000000000002
3124,2024-02-10,C025,Elena Torres,6,153.0
3125,2024-02-29,C049,Rebeca Ponce,5,1249.95
3126,2024-03-19,C016,George Hill,5,599.9499999999999
3127,2024-01-29,C037,Cecilia Díaz,1,19.99
3128,2024-02-09,C037,Cecilia Díaz,9,1079.9099999999999
3129,2024-02-22,C011,Nicole Díaz,5,299.95
3130,2024-02-16,C034,Andrés Flores,10,2990.0
3131,2024-03-17,C006,Juan López,1,19.99
3132,2024-01-13,C036,Ryan Hughes,9,7191.0
3133,2024-01-09,C040,Joseph Edwards,4,143.96
3134,2024-02-19,C022,David Miller,8,1199.92
3135,2024-01-02,C037,Cecilia Díaz,8,792.0
3136,2024-01-11,C038,Tom Sanders,2,299.98
3137,2024-02-24,C004,James Johnson,5,62.5
3138,2024-02-28,C050,Miguel Cook,2,119.98
3139,2024-01-19,C002,John Smith,10,1699.9
3140,2024-02-21,C030,Eduardo Freeman,8,127.92
3141,2024-03-15,C007,Karen Soto,6,4794.0
3142,2024-02-25,C006,Juan López,5,1999.95
3143,2024-03-18,C015,Sonia Reyes,2,198.0
3144,2024-03-14,C012,Michael Davis,9,359.91
3145,2024-02-06,C011,Nicole Díaz,4,59.96
3146,2024-02-17,C049,Rebeca Ponce,8,319.92
3147,2024-03-08,C047,Paula Vivas,6,1794.0
3148,2024-03-23,C028,Arthur Wright,7,2099.9300000000003
3149,2024-01-08,C008,Robert Brown,10,599.9
3150,2024-01-22,C041,Elisa Méndez,6,1079.94
3151,2024-02-24,C036,Ryan Hughes,1,59.99
3152,2024-03-07,C041,Elisa Méndez,10,159.9
3153,2024-02-06,C043,Raquel Martín,3,509.97
3154,2024-02-26,C039,Valeria Vidal,8,79.92
3155,2024-02-13,C044,Chris Butler,4,59.96
3156,2024-03-06,C022,David Miller,4,79.96
3157,2024-02-14,C031,Nuria Sandoval,9,112.5
3158,2024-02-14,C046,Louis Kelly,7,419.93
3159,2024-01-31,C046,Louis Kelly,8,119.92
3160,2024-03-08,C024,Paul Carter,3,107.97
3161,2024-02-02,C028,Arthur Wright,6,215.94
3162,2024-01-01,C046,Louis Kelly,7,419.93
3163,2024-03-30,C007,Karen Soto,7,2799.9300000000003
3164,2024-01-15,C025,Elena Torres,9,323.91
3165,2024-03-30,C014,Daniel Walker,2,79.98
3166,2024-02-15,C020,Henry Phillips,9,2699.91
3167,2024-03-27,C039,Valeria Vidal,4,679.96
3168,2024-01-24,C033,Melissa Woods,7,279.93
3169,2024-01-31,C049,Rebeca Ponce,4,479.96
3170,2024-02-02,C040,Joseph Edwards,2,119.98
3171,2024-01-31,C002,John Smith,2,119.98
3172,2024-01-25,C033,Melissa Woods,5,3995.0
3173,2024-01-11,C005,Diana Palacios,7,1259.93
3174,2024-03-25,C035,Luciana Ramos,2,1598.0
3175,2024-03-04,C007,Karen Soto,3,899.97
3176,2024-03-18,C024,Paul Carter,10,599.9
3177,2024-02-12,C012,Michael Davis,1,14.99
3178,2024-02-06,C014,Daniel Walker,8,100.0
3179,2024-03-19,C032,Jorge Collins,1,15.99
3180,2024-02-04,C031,Nuria Sandoval,9,539.91
3181,2024-02-16,C042,Ethan Perry,8,959.92
3182,2024-03-05,C026,Aaron Stewart,4,3196.0
3183,2024-03-10,C033,Melissa Woods,3,509.97
3184,2024-01-07,C009,Isabel Ruiz,8,127.92
3185,2024-01-10,C047,Paula Vivas,2,1598.0
3186,2024-02-06,C044,Chris Butler,8,204.0
3187,2024-02-13,C041,Elisa Méndez,8,1359.92
3188,2024-03-08,C003,María Gutiérrez,1,169.99
3189,2024-02-21,C041,Elisa Méndez,9,7191.0
3190,2024-02-23,C012,Michael Davis,2,39.98
3191,2024-02-07,C006,Juan López,1,19.99
3192,2024-01-31,C028,Arthur Wright,8,1199.92
3193,2024-01-04,C005,Diana Palacios,5,1999.95
3194,2024-01-04,C022,David Miller,1,9.99
3195,2024-02-24,C043,Raquel Martín,9,89.91
3196,2024-03-04,C043,Raquel Martín,1,249.99
3197,2024-03-20,C043,Raquel Martín,5,1249.95
3198,2024-02-16,C026,Aaron Stewart,5,179.95000000000002
3199,2024-01-01,C045,Carmen Reyes,3,1199.97
3200,2024-02-02,C015,Sonia Reyes,2,499.98
3201,2024-01-23,C037,Cecilia Díaz,5,749.95
3202,2024-03-30,C029,Beatriz Delgado,10,7990.0
3203,2024-03-16,C042,Ethan Perry,8,2399.92
3204,2024-03-20,C001,Ana Martínez,10,2999.9
3205,2024-03-06,C044,Chris Butler,2,79.98
3206,2024-02-06,C041,Elisa Méndez,9,7191.0
3207,2024-03-14,C013,Patricia Sánchez,3,76.5
3208,2024-03-31,C041,Elisa Méndez,10,199.89999999999998
3209,2024-03-29,C002,John Smith,6,89.94
3210,2024-03-24,C045,Carmen Reyes,6,89.94
3211,2024-02-04,C038,Tom Sanders,6,4794.0
3212,2024-03-27,C001,Ana Martínez,5,299.95
3213,2024-03-22,C017,Lucía Ortiz,4,63.96
3214,2024-02-01,C019,Karina Vega,9,3599.91
3215,2024-03-13,C024,Paul Carter,10,199.89999999999998
3216,2024-02-11,C032,Jorge Collins,2,119.98
3217,2024-02-27,C025,Elena Torres,10,2990.0
3218,2024-03-15,C021,Adriana Román,4,143.96
3219,2024-03-12,C011,Nicole Díaz,1,399.99
3220,2024-01-10,C016,George Hill,6,59.94
3221,2024-02-02,C019,Karina Vega,3,44.97
3222,2024-03-28,C011,Nicole Díaz,8,2399.92
3223,2024-03-21,C036,Ryan Hughes,8,159.92
3224,2024-03-23,C009,Isabel Ruiz,9,134.91
3225,2024-01-22,C007,Karen Soto,3,1199.97
3226,2024-02-17,C038,Tom Sanders,6,1499.94
3227,2024-02-04,C033,Melissa Woods,8,3199.92
3228,2024-01-09,C029,Beatriz Delgado,4,599.96
3229,2024-02-07,C024,Paul Carter,1,9.99
3230,2024-02-12,C011,Nicole Díaz,5,599.9499999999999
3231,2024-01-12,C001,Ana Martínez,6,4794.0
3232,2024-02-13,C033,Melissa Woods,6,2399.94
3233,2024-03-30,C010,Carlos Montes,6,1019.94
3234,2024-03-20,C027,Lorena Ramos,6,95.94
3235,2024-02-10,C038,Tom Sanders,10,2990.0
3236,2024-03-26,C020,Henry Phillips,9,3599.91
3237,2024-02-03,C004,James Johnson,8,1359.92
3238,2024-03-29,C019,Karina Vega,8,79.92
3239,2024-01-13,C016,George Hill,8,319.92
3240,2024-03-14,C035,Luciana Ramos,4,1599.96
3241,2024-01-29,C031,Nuria Sandoval,1,399.99
3242,2024-02-13,C032,Jorge Collins,10,399.90000000000003
3243,2024-03-17,C015,Sonia Reyes,3,107.97
3244,2024-03-10,C029,Beatriz Delgado,1,19.99
3245,2024-01-09,C023,Sofía Aguilar,3,359.96999999999997
3246,2024-02-24,C032,Jorge Collins,8,100.0
3247,2024-01-07,C021,Adriana Román,2,499.98
3248,2024-01-07,C044,Chris Butler,1,799.0
3249,2024-03-02,C014,Daniel Walker,10,7990.0
3250,2024-01-05,C026,Aaron Stewart,7,1749.93
3251,2024-02-16,C001,Ana Martínez,10,599.9
3252,2024-03-31,C031,Nuria Sandoval,7,839.93
3253,2024-01-26,C010,Carlos Montes,5,495.0
3254,2024-03-30,C017,Lucía Ortiz,2,198.0
3255,2024-01-21,C031,Nuria Sandoval,8,119.92
3256,2024-03-12,C011,Nicole Díaz,8,479.92
3257,2024-02-18,C015,Sonia Reyes,1,59.99
3258,2024-03-07,C023,Sofía Aguilar,7,693.0
3259,2024-02-18,C044,Chris Butler,5,62.5
3260,2024-01-24,C009,Isabel Ruiz,1,9.99
3261,2024-03-01,C015,Sonia Reyes,3,749.97
3262,2024-03-19,C014,Daniel Walker,8,792.0
3263,2024-02-04,C026,Aaron Stewart,10,125.0
3264,2024-03-04,C025,Elena Torres,4,999.96
3265,2024-01-28,C033,Melissa Woods,9,1349.91
3266,2024-02-23,C024,Paul Carter,5,1495.0
3267,2024-03-14,C042,Ethan Perry,8,204.0
3268,2024-01-10,C044,Chris Butler,10,99.9
3269,2024-01-08,C028,Arthur Wright,7,279.93
3270,2024-02-23,C005,Diana Palacios,1,399.99
3271,2024-02-06,C028,Arthur Wright,5,899.95
3272,2024-02-21,C028,Arthur Wright,1,119.99
3273,2024-01-04,C015,Sonia Reyes,5,899.95
3274,2024-02-17,C038,Tom Sanders,2,599.98
3275,2024-02-06,C042,Ethan Perry,4,63.96
3276,2024-03-04,C011,Nicole Díaz,3,449.97
3277,2024-03-27,C011,Nicole Díaz,8,3199.92
3278,2024-03-29,C020,Henry Phillips,9,143.91
3279,2024-02-04,C010,Carlos Montes,2,71.98
3280,2024-02-09,C027,Lorena Ramos,4,3196.0
3281,2024-01-28,C038,Tom Sanders,10,2990.0
3282,2024-02-22,C040,Joseph Edwards,6,59.94
3283,2024-03-24,C036,Ryan Hughes,8,127.92
3284,2024-02-28,C026,Aaron Stewart,7,111.93
3285,2024-01-02,C047,Paula Vivas,1,99.0
3286,2024-01-29,C007,Karen Soto,1,299.0
3287,2024-03-13,C045,Carmen Reyes,8,127.92
3288,2024-02-21,C042,Ethan Perry,8,2392.0
3289,2024-02-27,C011,Nicole Díaz,1,299.99
3290,2024-03-31,C005,Diana Palacios,5,1249.95
3291,2024-01-03,C040,Joseph Edwards,8,79.92
3292,2024-03-25,C049,Rebeca Ponce,9,2691.0
3293,2024-02-08,C025,Elena Torres,3,297.0
3294,2024-02-02,C017,Lucía Ortiz,1,179.99
3295,2024-01-17,C014,Daniel Walker,1,14.99
3296,2024-03-03,C035,Luciana Ramos,4,599.96
3297,2024-01-03,C033,Melissa Woods,4,1199.96
3298,2024-03-24,C040,Joseph Edwards,8,479.92
3299,2024-02-20,C017,Lucía Ortiz,6,899.94
3300,2024-01-11,C040,Joseph Edwards,7,251.93
3301,2024-01-19,C038,Tom Sanders,6,119.94
3302,2024-01-18,C041,Elisa Méndez,5,749.95
3303,2024-02-06,C030,Eduardo Freeman,8,1439.92
3304,2024-01-12,C002,John Smith,5,74.95
3305,2024-01-09,C021,Adriana Román,8,127.92
3306,2024-03-13,C001,Ana Martínez,9,1619.91
3307,2024-03-25,C035,Luciana Ramos,1,14.99
3308,2024-01-27,C023,Sofía Aguilar,4,63.96
3309,2024-03-26,C042,Ethan Perry,1,399.99
3310,2024-03-16,C002,John Smith,10,2499.9
3311,2024-02-10,C006,Juan López,9,2249.91
3312,2024-03-13,C017,Lucía Ortiz,10,255.0
3313,2024-02-21,C038,Tom Sanders,6,1499.94
3314,2024-01-25,C035,Luciana Ramos,7,2799.9300000000003
3315,2024-02-14,C044,Chris Butler,9,89.91
3316,2024-03-06,C023,Sofía Aguilar,10,255.0
3317,2024-02-28,C031,Nuria Sandoval,7,693.0
3318,2024-01-18,C004,James Johnson,7,2799.9300000000003
3319,2024-01-18,C016,George Hill,8,1439.92
3320,2024-03-28,C002,John Smith,5,899.95
3321,2024-01-22,C035,Luciana Ramos,10,1499.9
3322,2024-01-28,C032,Jorge Collins,5,299.95
3323,2024-01-20,C038,Tom Sanders,2,79.98
3324,2024-02-08,C036,Ryan Hughes,1,799.0
3325,2024-03-04,C033,Melissa Woods,4,999.96
3326,2024-03-18,C035,Luciana Ramos,8,287.92
3327,2024-03-16,C015,Sonia Reyes,5,849.95
3328,2024-01-31,C046,Louis Kelly,2,359.98
3329,2024-01-22,C042,Ethan Perry,6,1794.0
3330,2024-02-17,C023,Sofía Aguilar,3,359.96999999999997
3331,2024-02-07,C012,Michael Davis,10,399.90000000000003
3332,2024-03-12,C025,Elena Torres,3,449.97
3333,2024-03-08,C048,Steven Howard,1,249.99
3334,2024-01-07,C045,Carmen Reyes,1,9.99
3335,2024-03-22,C005,Diana Palacios,7,251.93
3336,2024-03-12,C008,Robert Brown,10,99.9
3337,2024-01-13,C008,Robert Brown,9,1079.9099999999999
3338,2024-02-21,C010,Carlos Montes,2,599.98
3339,2024-01-19,C024,Paul Carter,4,999.96
3340,2024-01-29,C009,Isabel Ruiz,8,959.92
3341,2024-02-11,C042,Ethan Perry,5,74.95
3342,2024-03-31,C017,Lucía Ortiz,3,47.97
3343,2024-02-24,C020,Henry Phillips,5,1499.95
3344,2024-02-09,C007,Karen Soto,7,419.93
3345,2024-02-06,C027,Lorena Ramos,2,299.98
3346,2024-01-19,C027,Lorena Ramos,10,7990.0
3347,2024-01-24,C001,Ana Martínez,5,1495.0
3348,2024-03-19,C045,Carmen Reyes,6,719.9399999999999
3349,2024-01-02,C026,Aaron Stewart,6,359.94
3350,2024-01-15,C048,Steven Howard,10,1499.9
3351,2024-02-10,C032,Jorge Collins,2,19.98
3352,2024-03-16,C026,Aaron Stewart,8,1999.92
3353,2024-01-28,C002,John Smith,10,125.0
3354,2024-03-19,C017,Lucía Ortiz,9,1079.9099999999999
3355,2024-03-30,C044,Chris Butler,5,1495.0
3356,2024-01-09,C004,James Johnson,2,599.98
3357,2024-03-09,C019,Karina Vega,1,299.99
3358,2024-02-19,C002,John Smith,2,599.98
3359,2024-02-03,C032,Jorge Collins,7,1259.93
3360,2024-02-16,C004,James Johnson,5,299.95
3361,2024-02-20,C040,Joseph Edwards,7,1259.93
3362,2024-01-10,C005,Diana Palacios,9,1349.91
3363,2024-03-28,C010,Carlos Montes,6,2399.94
3364,2024-02-13,C012,Michael Davis,6,1794.0
3365,2024-03-23,C018,Raymond Green,3,899.97
3366,2024-03-07,C015,Sonia Reyes,6,899.94
3367,2024-03-20,C010,Carlos Montes,8,792.0
3368,2024-01-14,C008,Robert Brown,5,199.95000000000002
3369,2024-03-04,C036,Ryan Hughes,5,1499.95
3370,2024-01-02,C033,Melissa Woods,2,198.0
3371,2024-01-31,C048,Steven Howard,5,749.95
3372,2024-02-19,C045,Carmen Reyes,3,47.97
3373,2024-03-03,C048,Steven Howard,9,359.91
3374,2024-01-10,C039,Valeria Vidal,4,59.96
3375,2024-03-05,C050,Miguel Cook,2,119.98
3376,2024-02-17,C024,Paul Carter,9,143.91
3377,2024-03-10,C001,Ana Martínez,4,1196.0
3378,2024-01-18,C025,Elena Torres,4,1199.96
3379,2024-01-22,C009,Isabel Ruiz,5,79.95
3380,2024-01-29,C036,Ryan Hughes,8,959.92
3381,2024-02-07,C040,Joseph Edwards,8,159.92
3382,2024-03-05,C031,Nuria Sandoval,10,2499.9
3383,2024-03-26,C046,Louis Kelly,8,479.92
3384,2024-03-28,C025,Elena Torres,9,1529.91
3385,2024-02-22,C031,Nuria Sandoval,3,179.97
3386,2024-02-20,C038,Tom Sanders,1,169.99
3387,2024-01-26,C041,Elisa Méndez,4,1599.96
3388,2024-02-11,C016,George Hill,6,1799.94
3389,2024-01-17,C045,Carmen Reyes,9,891.0
3390,2024-01-13,C029,Beatriz Delgado,1,179.99
3391,2024-01-28,C049,Rebeca Ponce,8,100.0
3392,2024-01-14,C017,Lucía Ortiz,4,102.0
3393,2024-01-06,C020,Henry Phillips,6,359.94
3394,2024-03-10,C003,María Gutiérrez,3,449.97
3395,2024-03-05,C005,Diana Palacios,10,359.90000000000003
3396,2024-02-15,C045,Carmen Reyes,3,76.5
3397,2024-01-18,C025,Elena Torres,4,50.0
3398,2024-01-10,C016,George Hill,3,899.97
3399,2024-02-23,C026,Aaron Stewart,1,299.0
3400,2024-03-20,C012,Michael Davis,9,112.5
3401,2024-01-25,C031,Nuria Sandoval,4,102.0
3402,2024-01-31,C006,Juan López,3,107.97
3403,2024-02-26,C033,Melissa Woods,6,1499.94
3404,2024-02-14,C024,Paul Carter,7,279.93
3405,2024-02-03,C008,Robert Brown,2,79.98
3406,2024-01-19,C017,Lucía Ortiz,5,849.95
3407,2024-02-14,C031,Nuria Sandoval,8,2392.0
3408,2024-02-03,C039,Valeria Vidal,8,287.92
3409,2024-01-04,C001,Ana Martínez,9,1529.91
3410,2024-02-07,C024,Paul Carter,2,499.98
3411,2024-02-12,C043,Raquel Martín,8,1439.92
3412,2024-03-26,C030,Eduardo Freeman,9,134.91
3413,2024-02-26,C050,Miguel Cook,3,59.97
3414,2024-03-18,C007,Karen Soto,7,178.5
3415,2024-02-22,C050,Miguel Cook,6,75.0
3416,2024-02-06,C016,George Hill,6,59.94
3417,2024-02-05,C041,Elisa Méndez,3,897.0
3418,2024-01-12,C044,Chris Butler,9,539.91
3419,2024-03-10,C007,Karen Soto,3,509.97
3420,2024-03-21,C004,James Johnson,4,159.96
3421,2024-02-24,C034,Andrés Flores,9,89.91
3422,2024-01-19,C014,Daniel Walker,3,749.97
3423,2024-03-08,C046,Louis Kelly,1,99.0
3424,2024-02-20,C024,Paul Carter,10,7990.0
3425,2024-01-24,C048,Steven Howard,8,792.0
3426,2024-02-22,C006,Juan López,7,2093.0
3427,2024-03-31,C049,Rebeca Ponce,2,119.98
3428,2024-02-25,C011,Nicole Díaz,4,159.96
3429,2024-02-08,C039,Valeria Vidal,9,539.91
3430,2024-02-06,C017,Lucía Ortiz,2,19.98
3431,2024-02-18,C017,Lucía Ortiz,3,509.97
3432,2024-02-08,C028,Arthur Wright,9,134.91
3433,2024-01-21,C006,Juan López,3,897.0
3434,2024-03-25,C001,Ana Martínez,2,79.98
3435,2024-03-31,C016,George Hill,5,899.95
3436,2024-02-12,C031,Nuria Sandoval,2,198.0
3437,2024-03-28,C034,Andrés Flores,7,1049.93
3438,2024-02-16,C049,Rebeca Ponce,4,3196.0
3439,2024-01-14,C032,Jorge Collins,1,119.99
3440,2024-02-13,C033,Melissa Woods,6,4794.0
3441,2024-01-22,C008,Robert Brown,2,599.98
3442,2024-01-09,C048,Steven Howard,2,339.98
3443,2024-02-12,C038,Tom Sanders,7,2093.0
3444,2024-01-09,C027,Lorena Ramos,6,215.94
3445,2024-01-15,C032,Jorge Collins,6,359.94
3446,2024-03-30,C036,Ryan Hughes,3,539.97
3447,2024-01-03,C039,Valeria Vidal,7,2799.9300000000003
3448,2024-03-16,C049,Rebeca Ponce,5,127.5
3449,2024-01-15,C012,Michael Davis,7,279.93
3450,2024-01-16,C016,George Hill,9,323.91
3451,2024-01-06,C012,Michael Davis,1,9.99
3452,2024-03-16,C013,Patricia Sánchez,10,399.90000000000003
3453,2024-03-28,C001,Ana Martínez,1,169.99
3454,2024-03-08,C005,Diana Palacios,3,297.0
3455,2024-02-06,C050,Miguel Cook,9,7191.0
3456,2024-02-18,C033,Melissa Woods,5,199.95000000000002
3457,2024-02-01,C042,Ethan Perry,9,2699.91
3458,2024-03-18,C036,Ryan Hughes,6,719.9399999999999
3459,2024-01-04,C029,Beatriz Delgado,1,39.99
3460,2024-03-11,C032,Jorge Collins,6,2399.94
3461,2024-01-26,C046,Louis Kelly,1,149.99
3462,2024-02-08,C013,Patricia Sánchez,8,287.92
3463,2024-02-08,C009,Isabel Ruiz,5,749.95
3464,2024-01-30,C008,Robert Brown,1,35.99
3465,2024-03-19,C021,Adriana Román,8,479.92
3466,2024-03-29,C025,Elena Torres,2,29.98
3467,2024-03-19,C007,Karen Soto,10,1699.9
3468,2024-02-15,C039,Valeria Vidal,2,119.98
3469,2024-02-19,C007,Karen Soto,10,3999.9
3470,2024-03-17,C012,Michael Davis,7,111.93
3471,2024-03-02,C005,Diana Palacios,5,495.0
3472,2024-03-23,C015,Sonia Reyes,2,799.98
3473,2024-03-16,C006,Juan López,1,299.99
3474,2024-01-05,C009,Isabel Ruiz,6,1794.0
3475,2024-03-16,C037,Cecilia Díaz,5,99.94999999999999
3476,2024-02-05,C049,Rebeca Ponce,3,44.97
3477,2024-02-05,C017,Lucía Ortiz,3,899.97
3478,2024-03-24,C008,Robert Brown,4,999.96
3479,2024-01-26,C021,Adriana Román,8,2399.92
3480,2024-02-07,C045,Carmen Reyes,10,2990.0
3481,2024-03-26,C038,Tom Sanders,5,1999.95
3482,2024-01-24,C049,Rebeca Ponce,3,29.97
3483,2024-03-08,C022,David Miller,1,179.99
3484,2024-02-20,C024,Paul Carter,5,74.95
3485,2024-02-19,C014,Daniel Walker,7,839.93
3486,2024-01-25,C030,Eduardo Freeman,1,99.0
3487,2024-03-14,C026,Aaron Stewart,1,39.99
3488,2024-01-12,C027,Lorena Ramos,9,2691.0
3489,2024-02-25,C011,Nicole Díaz,9,891.0
3490,2024-02-27,C009,Isabel Ruiz,5,849.95
3491,2024-02-07,C042,Ethan Perry,3,59.97
3492,2024-01-17,C048,Steven Howard,9,539.91
3493,2024-02-11,C030,Eduardo Freeman,9,7191.0
3494,2024-01-07,C036,Ryan Hughes,6,239.94
3495,2024-02-20,C026,Aaron Stewart,9,2691.0
3496,2024-01-12,C027,Lorena Ramos,1,399.99
3497,2024-02-14,C023,Sofía Aguilar,6,719.9399999999999
3498,2024-01-05,C025,Elena Torres,8,287.92
3499,2024-01-25,C041,Elisa Méndez,1,299.0
3500,2024-02-01,C015,Sonia Reyes,10,159.9
3501,2024-02-02,C032,Jorge Collins,4,599.96
3502,2024-01-04,C032,Jorge Collins,3,47.97
3503,2024-01-04,C024,Paul Carter,4,999.96
3504,2024-01-11,C043,Raquel Martín,9,112.5
3505,2024-02-15,C042,Ethan Perry,9,323.91
3506,2024-03-21,C024,Paul Carter,5,127.5
3507,2024-01-15,C039,Valeria Vidal,9,323.91
3508,2024-02-02,C017,Lucía Ortiz,8,1359.92
3509,2024-03-01,C002,John Smith,10,255.0
3510,2024-01-04,C046,Louis Kelly,9,891.0
3511,2024-01-29,C005,Diana Palacios,8,3199.92
3512,2024-03-01,C050,Miguel Cook,6,215.94
3513,2024-02-27,C009,Isabel Ruiz,6,119.94
3514,2024-02-10,C030,Eduardo Freeman,7,251.93
3515,2024-02-15,C048,Steven Howard,10,199.89999999999998
3516,2024-01-15,C015,Sonia Reyes,9,539.91
3517,2024-01-31,C020,Henry Phillips,5,299.95
3518,2024-02-15,C042,Ethan Perry,9,3599.91
3519,2024-02-08,C014,Daniel Walker,10,2499.9
